Celestial Body,distance_from_earth,iron,nickel,water_ice,other_minerals,Estimated Value (B USD),sustainability_index,efficiency_index,Potential Mining Site
Mars,976.4510704575256,25.288137132310258,2.159059601508571,11.595917974155572,60.9568852920256,33.44345878720513,35.78637426116757,36.166196208969225,False
Mars,634.4320635848841,17.195820612553177,13.207190393855488,22.295119319918953,47.301869673672385,72.50372297556109,29.864329625140023,41.97095243095704,False
Asteroid,218.5499421754189,31.41117650625258,7.7471937927677725,16.24642684062489,44.59520286035476,47.94406009158429,30.97212312604357,35.93652407588812,False
Ganymede,308.0188271928985,39.36462388617545,2.92914963398162,12.301143693180801,45.40508278666212,58.541835996639804,89.1052990585662,51.40154978573209,False
Europa,953.859302004354,31.43957542568552,14.461298192675155,12.321549430129231,41.77757695151009,83.92487876808642,81.99107224011769,87.59828807333459,True
Moon,973.7908454998634,38.918089325393574,6.6379885150099955,8.83322444539668,45.61069771419975,80.17696639872614,79.3242217559868,53.43657576699434,False
Mars,398.04839009034515,20.261414345883722,10.21306451160631,18.106146019985673,51.41937512252429,68.36252482995943,83.66407863060562,90.99424301282986,True
Asteroid,455.2870923617485,27.957702872019134,8.583213840302136,10.540656820541994,52.91842646713674,74.93357396790493,21.69558178938137,80.57675970505912,False
Asteroid,461.96571756132846,16.533140270062134,5.726806367899817,27.220432888473713,50.51962047356433,63.81759398157239,58.81630850688566,50.358056722027186,False
Europa,89.44158449912194,13.853741993362338,14.429649078282184,12.20817316918027,59.50843575917521,58.55142004563875,79.33850067223415,82.26364982324361,True
Mars,376.9360103049977,27.09460764646038,7.16531275962405,25.899404823070206,39.84067477084537,44.20374583555913,31.719262263155322,77.8677211021166,False
Ganymede,725.7412105125037,28.341879139654786,13.534208623609917,7.7294121347802776,50.39450010195502,73.58800441970865,40.9501807984669,67.06561570927612,False
Mars,253.68390525063458,19.833143131071147,4.438969509627217,16.14010449363662,59.58778286566502,44.640076168037496,63.1198788421422,70.40331103096756,True
Europa,822.286061894479,15.907957451711741,14.934334030556524,14.182764537468044,54.97494398026369,38.528548993278775,26.366386728393493,84.04417056271234,False
Europa,652.9814080672119,30.28189752164559,8.926218130714165,27.81121469811743,32.980669649522824,57.149369952316505,27.380844128046057,63.38769584179417,False
Mars,724.8814082136939,36.7762111906052,12.60715678185608,29.13450332814226,21.482128699396455,70.34343552664659,53.07873029707073,91.57928862916577,True
Europa,407.148260190532,10.015717591172471,6.056282528567307,4.083160787558101,79.84483909270213,52.35589927557762,23.29949891950488,83.93154074108179,False
Mars,88.72769653291682,39.807932510500216,3.5701410169644596,27.619229568534802,29.002696904000516,85.22921144143723,56.783203159115196,55.79887928929044,False
Moon,119.50583614034952,39.703506790349905,5.8222968728115525,19.37496419665668,35.09923214018187,72.66582381417103,48.393583794476335,91.10111725605776,False
Mars,659.0825935595656,36.956668987490175,3.135216265533024,24.93610762651007,34.97200712046673,80.99903319180473,87.22424523155563,64.20774104263933,True
Mars,373.5705667155545,20.490956627593,1.7209360976523622,6.403651112194199,71.38445616256044,29.634347395664065,80.44387269570194,97.61280749463339,True
Europa,838.6731522433328,20.418447420625313,11.044559673226697,6.929351531086169,61.60764137506182,42.85201344697533,69.78024218376251,57.06761943803798,False
Europa,540.6907083172864,38.614249802771496,14.376389266817453,0.3984644909331059,46.61089643947794,69.61249599264119,51.320333235940346,81.20396512060523,True
Asteroid,610.9962506676742,34.28514584251708,2.217670992568196,7.0809435045196985,56.41623966039502,66.40859779818855,70.10931003780233,59.14403491104406,False
Asteroid,921.209676278551,11.676580321000689,3.373349610241689,19.302153808275204,65.64791626048242,55.95124370130809,22.304331154990304,54.30855294493264,False
Moon,555.6801499644921,38.05745688080484,12.580064406241288,20.162364416105557,29.200114296848312,60.54407604057464,89.70737236798331,31.74029501430355,False
Asteroid,448.5244411526311,36.03574253353813,4.845697740703438,2.6287263323443066,56.48983339341413,52.608538644371734,39.18308223096864,71.86426004635516,False
Mars,537.4355419621949,38.01870784195859,8.220822716108565,11.128560222914368,42.63190921901848,62.49102688226035,20.67655877333497,51.3029316685683,False
Europa,323.812177896592,21.00300234801696,11.596389515784825,5.052805349582429,62.34780278661579,40.53551878877988,77.23407916673403,82.22558617354466,True
Asteroid,796.5121576444762,29.335446358452224,9.28654019008584,12.661136669662092,48.71687678179985,61.73137831303265,65.64475565786913,61.22455364003308,True
Asteroid,143.75172574702998,13.365103370385281,11.106718712143632,26.305868784848105,49.22230913262298,74.65657263337843,65.97031064156273,57.7115127389509,False
Moon,784.394681586813,27.457560192890245,7.59897114334947,28.257602232486065,36.68586643127422,53.726143321356865,21.272877371771234,38.56942275766365,False
Moon,258.2237559461286,9.860192171353983,14.483749337083362,8.394501198418435,67.26155729314422,62.47367948662202,62.722922525638246,63.55840531228731,True
Mars,358.46351903097826,15.183376621009838,13.440589667441726,1.433841185978978,69.94219252556945,61.19469418638053,51.809293081401236,96.46945444934497,True
Europa,336.2116378007143,18.66748614283084,14.830291122740165,5.996744161101003,60.50547857332799,39.89642930718635,46.99662661675606,36.41938850364116,False
Moon,887.6492265122384,35.33593317232106,4.824073239253904,7.2911221706182445,52.54887141780679,65.18756171311298,47.936436957460145,67.86283257298498,False
Asteroid,138.73013692169621,5.703794425758813,12.814530816832995,25.642490149888328,55.83918460751987,48.07309437797044,68.80333289641322,81.08507037395509,True
Europa,83.15661714540443,16.580191202687445,10.96016157184867,7.626809260741601,64.83283796472229,34.75148762074183,73.6695452538871,30.642348628787143,False
Europa,665.9364360043326,19.15073725124818,14.622381474782667,14.907400206156321,51.31948106781283,74.09884903061352,82.23588388128468,67.86981183304951,True
Asteroid,916.303947227373,35.966642328037125,5.4277320202097545,13.14812013876068,45.45750551299244,44.74604437522825,82.55926237492416,56.875167392179044,False
Moon,943.228366482323,15.418164622564595,5.0774211081255265,6.186479978127542,73.31793429118234,43.59801987325093,27.202936818369267,54.16286683341876,False
Asteroid,963.3862568816587,39.82263170505497,3.7026270702953843,2.8588132697788926,53.615927954870756,60.035337341933555,44.47564241054948,52.624342672020944,False
Europa,617.9269728073831,38.772674045471916,9.46797250136136,3.4519449887723397,48.307408464394385,77.39614306276164,65.95898151408892,96.56314220762606,True
Ganymede,688.6925635117113,17.20865679866556,4.2131166133120095,1.0983752377999711,77.47985135022246,37.10870597934603,74.11863484781195,65.92621275281235,True
Ganymede,308.74481697814434,5.234311491758434,5.655213103116352,10.240314041588976,78.87016136353624,57.99253846631022,37.720676794716994,67.15589947667692,False
Mars,354.6197939410866,31.417895480514904,8.350166116102919,6.054764325671074,54.1771740777111,66.95723664850897,53.06041760591062,31.19010712723746,False
Asteroid,802.4470867073993,17.42773848160285,14.722650955272494,14.722601090840651,53.127009472284,46.66079562644735,78.32448685049809,52.420447275179725,False
Asteroid,297.5132810613969,32.732049390707246,1.1939125159489634,6.379709052245191,59.6943290410986,61.65922412872935,70.00359294061197,30.398622139997375,False
Mars,638.532383768073,30.928139105782254,2.628505025905965,19.938259575175763,46.50509629313602,42.95330529236725,57.40261228099537,79.03054405744568,True
Mars,597.7826188828909,17.917473115385086,1.100970195794333,24.485244879441854,56.496311809378724,50.56641004538195,70.11240671844146,96.44760903281704,True
Mars,140.05737143815955,26.38917015384323,4.985413091137971,23.77068134563072,44.85473540938808,59.30277312308396,62.770175921533955,55.582642625211875,False
Europa,161.28339106891934,8.884644425307036,1.5033462908914197,20.242370380310632,69.36963890349091,62.63224792469033,56.716177600263705,99.53702375909596,True
Asteroid,401.5153689586855,8.768484535650366,10.625932638156925,6.4504799602256195,74.15510286596708,42.23655056789272,27.269726016277634,91.34043853799679,False
Europa,318.98859905882097,10.991233874582857,9.525553581954458,14.757088661866643,64.72612388159604,44.27248538846452,37.12393669006843,50.338810361512145,False
Mars,57.90828308995475,8.51302427027502,8.165191046640668,23.475404377457863,59.84638030562645,44.3133793055233,59.699027323527964,68.79974692662756,True
Asteroid,685.3060994240835,38.764829626617455,7.438264532485489,21.211719888701055,32.585185952196,51.86195757913773,53.76841669175988,95.95123771464725,True
Europa,769.0825070736424,26.18965784229056,8.198472384330568,6.188190063956601,59.42367970942227,53.34438618474617,38.311083480036274,50.40339455949563,False
Europa,577.3023783258647,16.833349139265565,13.901157682205195,2.8373999493830695,66.42809322914617,69.25480982610014,43.30139698621058,98.0428475762662,False
Mars,111.78075814138276,11.136997415607507,7.143539329723437,18.90660234216612,62.81286091250294,35.954037306163045,76.33472394595941,54.487436909439964,False
Asteroid,845.0191103598177,10.58174977087716,1.9774535564115188,17.780242020307337,69.66055465240399,34.8928864569257,32.71169031920591,69.8272383378678,False
Mars,605.1791283869279,19.355077250089867,7.44195077579025,18.35808641738359,54.844885556736294,69.82851884527682,43.14394278792517,54.669674522456035,False
Asteroid,671.0529555951713,15.011026625911287,5.007379528928344,13.986086430832266,65.9955074143281,32.352196593174526,81.2168443099771,61.739206195625236,True
Ganymede,952.1851160436848,23.866738013419084,4.62477181781502,18.622242491923487,52.88624767684241,60.31566410185518,60.993910669246326,96.74542372485051,True
Moon,868.1076554523555,21.63601946403027,12.432257638941923,14.462017432985611,51.4697054640422,58.905021989122844,21.79030528137292,47.145067068094164,False
Moon,252.1880996749532,5.12027966870373,4.645525880643078,1.245773454397029,88.98842099625617,20.42580397521985,61.05697747211819,67.51141576069828,True
Moon,725.4464559153723,9.38215791293468,4.122776976314525,26.62507141028247,59.86999370046833,62.39123565349561,55.903995955579425,52.057697693522044,False
Mars,580.3867769495457,18.647421672559993,12.507396087187498,27.338002372343865,41.50717986790865,77.00089852252285,36.725618291674024,61.60349257643921,False
Ganymede,421.81054916473005,37.80809160605799,3.4203958835313095,27.96458497051497,30.806927539895725,82.80864640556106,38.24669128835227,35.48513283566111,False
Asteroid,314.23592657286093,22.70171400996865,5.0177285082873295,13.321831890808621,58.9587255909354,67.5403215615033,33.930731704113676,71.87326058576403,False
Europa,346.52062412580455,39.34631622932473,5.098780070198089,3.0430947187039283,52.51180898177326,76.22108225459161,86.46150399778969,78.99318638665807,True
Asteroid,389.43689220548225,14.053548437359089,6.673400196780495,8.81328222407998,70.45976914178044,52.16916524472731,57.24231710591517,49.31656801036901,False
Europa,428.848235123431,23.913540376597062,4.510066743966163,18.589393613174533,52.986999266262245,65.71639585244601,64.89111553096731,45.829317856588375,False
Asteroid,268.71003972855783,13.682840768511454,8.23091146615425,28.00789986899024,50.078347896344056,48.505069891971154,86.7155168011812,47.505028085167346,False
Ganymede,648.1732828545905,5.497589941256315,4.501046255132911,29.763660327630493,60.23770347598028,54.849253405768515,54.06280041639512,45.13903549471752,False
Europa,507.2702608045494,6.0048260559578335,2.0614468912132162,6.143433186403767,85.79029386642519,31.15790473934217,56.156967740035974,35.739930176374244,False
Mars,66.27928357931899,38.990224700047534,5.134455928627133,17.3533551603027,38.521964211022635,45.783081133579785,72.70782246642548,70.75093280227374,True
Asteroid,253.92777376508218,24.787413823699644,13.828610498866515,16.58536791867867,44.79860775875517,59.997213558433174,66.5544290742469,33.88135124176211,False
Asteroid,526.5807565158216,27.95140325735702,13.99487453529783,28.61002681980588,29.443695387539265,63.259976984147386,38.313183841541914,71.38303763654659,False
Europa,778.1164834742707,8.120455295510947,6.641159977330351,18.690383057012053,66.54800167014665,48.487751046793846,80.24347917358627,73.73295358452404,True
Mars,589.0178812770271,25.029902620475696,10.31020050784178,0.1048192578998286,64.5550776137827,45.364893395859426,66.5728908046749,71.10479906212316,True
Mars,801.8719208472022,5.630681609758982,1.1299792546830025,0.1741068881791752,93.06523224737884,15.756373322532314,32.74055868104095,75.1626477083665,False
Ganymede,822.5523211561258,6.429735650036799,6.741723125542418,11.232594018450824,75.59594720596996,36.82296283828352,76.60140798534455,37.657604294936,False
Mars,703.8990960571641,33.25581944058087,3.8212538493571975,19.690640413960203,43.23228629610173,47.844516256953625,74.1014318374734,37.421943901151174,False
Mars,620.9505162446418,9.579877182773817,9.224695234099274,2.548143817188361,78.64728376593854,47.06330961094233,76.55499633438097,60.99746969014382,True
Mars,676.2705125298589,36.349838425181375,4.127605377324051,29.980831512939684,29.541724684554893,65.79347844748658,71.1351798316073,83.04530970462086,True
Moon,504.9051777956095,28.49544236878051,1.0363626861729356,8.076181418033778,62.39201352701278,48.426517743250145,46.46608116475853,47.93751603895395,False
Ganymede,719.9825043626911,34.3228316224547,3.1001035900763183,11.031550511620283,51.5455142758487,68.45943047998283,24.402980912288122,65.78545849770308,False
Asteroid,123.63877595109923,33.71111977335378,4.3488368772704495,16.42829686121355,45.51174648816222,62.513084378017496,67.08986597525586,67.08287028473966,True
Europa,960.143665393615,36.30666674938155,7.407345065455527,11.219075285089803,45.06691290007312,46.34358301812259,64.48998890163476,33.897424693778405,False
Asteroid,958.2644138747182,19.905722294188998,12.263228847083962,7.491554722958998,60.33949413576805,43.15622365037795,67.23610506144499,78.32173791933576,True
Ganymede,332.6375004008145,34.14412404055237,13.217656415856409,12.93250908627681,39.70571045731441,70.52813025976062,32.81007123485317,74.34552990376291,False
Europa,625.7000919663675,18.0658269895684,5.976175064328656,10.866102075113117,65.09189587098982,45.040950722101826,25.198136158245113,35.52393057832577,False
Ganymede,543.6810213129627,14.914692107719587,1.1597351428684155,19.88044455272654,64.04512819668545,51.60357916063658,55.098526885007516,33.1223835786519,False
Mars,90.4610151387391,26.41195149614247,13.639225448274026,22.078601078803565,37.87022197677994,61.527600136927035,73.55741700447516,64.80613857182125,True
Europa,966.9227860616757,26.994181117246335,6.657796966596998,27.770685211271534,38.577336704885134,49.40673759006957,28.037508973595646,64.71979864939453,False
Mars,201.44105645340707,9.169377396725107,14.01456734859959,11.038985922823098,65.7770693318522,37.59777910742726,55.38023017936084,37.79530677961351,False
Asteroid,613.2418932857089,33.67520582576218,3.7923536963151525,2.2697784983527125,60.262661979569955,50.37204041562751,76.58041970767482,61.918546079518634,True
Asteroid,672.5799585351386,28.655347171946012,1.0371480907947608,1.8811042260070177,68.42640051125221,62.85228905669844,78.737514074549,78.35861722617045,True
Europa,165.35742136279327,16.725739021188787,6.41826959604328,2.583880810685071,74.27211057208287,57.24110161074248,63.73004217509815,40.42565482533824,False
Europa,177.67992037045283,32.71685034819286,13.015925831759711,5.079123403936556,49.18810041611088,79.93157511342307,26.911252472823808,37.955784845871314,False
Ganymede,225.9220287073036,27.496920927477557,2.0103532035316114,23.469295284846027,47.023430584144805,65.75736744202199,44.5426188136334,34.17018785596206,False
Ganymede,669.9276084231524,36.85422643584653,5.360910022232973,29.754107212493786,28.03075632942671,60.825034906278674,74.79485896377982,58.151661365591536,False
Mars,519.6066665644054,15.28193173647177,5.504935085649149,17.349669547511905,61.86346363036718,48.35017971037024,68.69643278375995,72.7883289386912,True
Europa,220.38722207951375,37.043573533600124,8.468460267623788,9.86353755577051,44.62442864300557,48.580939378412644,27.628258079684095,94.87246950402194,False
Asteroid,382.46515103738665,28.971566028156616,12.24619381311242,5.761692841579103,53.02054731715186,78.80762164619016,74.75696335695504,83.97166885208567,True
Ganymede,719.3705833888715,26.74659378509993,4.671566019853708,14.107803219431888,54.474036975614474,67.03748222459018,47.2511323285848,70.24459485460798,False
Ganymede,573.7950273911052,19.900398711768183,1.791117681244552,3.822409430365493,74.48607417662177,49.19464278379694,32.817241613599315,36.42891263586094,False
Asteroid,155.30812433301907,14.902339108694282,2.3276274379055226,7.617840739089168,75.15219271431103,50.19852183026741,70.1254623848982,46.92528649074881,False
Ganymede,967.7700888206514,15.73999981456205,8.569067216002612,1.5532476657803629,74.13768530365498,66.16549560587784,86.49816480218203,59.23978400079651,False
Mars,791.2975092752148,11.43856132602237,4.339393528870803,16.14369076175903,68.0783543833478,65.07505774064732,28.229636245110456,72.40792343079619,False
Europa,186.43384414524436,6.417918670495975,10.809233775323321,26.61182734299598,56.16102021118472,42.50188613397603,33.25508346268215,98.1201354571727,False
Asteroid,496.61608238934525,13.417803126851682,3.6119268077931386,1.8199832456506815,81.15028681970449,49.38975545295217,46.80603963364791,61.51960695331344,False
Europa,639.3610639314562,26.355582561880023,3.7889649862388977,12.151736101640436,57.70371635024064,44.258713076908755,22.236711954131927,42.45405722607641,False
Ganymede,817.6476491738989,20.430586301496206,7.813314379848884,27.975929756661102,43.78016956199381,73.4906446185245,23.774273253906877,35.83057315374007,False
Ganymede,244.65687029630195,15.217140567798104,13.79794147610519,28.580648216602874,42.40426973949383,62.80087588957878,63.79967807996073,77.45488731282386,True
Asteroid,61.61836316808783,7.731854797085825,5.746778712456805,21.10949079845655,65.41187569200082,62.607416386622695,83.63801851431793,61.099532504108836,True
Mars,683.6910661637337,9.001419855877085,8.797279835981072,25.501413449817505,56.699886858324334,62.9125880610611,28.078009198955364,91.84724614400815,False
Moon,899.3898155265662,12.73508424051271,13.599853276108654,1.055259995509935,72.6098024878687,61.377880870349316,61.17443305762471,46.283764867305436,False
Asteroid,413.6900587619761,8.327343465220846,6.1763457920875195,24.79122326497174,60.70508747771989,68.5149307764405,36.561395012465226,61.23113742188551,False
Moon,107.49352275642308,23.167748181359844,5.728467742127526,26.718323686028597,44.385460390484035,76.20929710132069,88.6803605751201,67.08815566977466,True
Moon,819.4200795455811,11.703717133281716,8.853309984681303,20.8043349881428,58.638637893894185,55.47973599981877,30.04500870463982,98.06426729674618,False
Mars,144.93273252612144,21.688580116095682,2.7872693041754433,6.679821803228405,68.84432877650048,33.89620346879081,65.95989259901145,51.90088079883806,False
Moon,525.899525523474,38.609929812445905,6.651951257840948,17.81426323852753,36.923855691185615,47.49406426934829,65.01119053956089,40.36167170585935,False
Moon,782.0777162444269,37.815567417751765,10.536334826440141,28.612458280405775,23.03563947540232,52.69354217835664,34.47233941390421,47.489972282423444,False
Mars,105.65581265807236,21.29042173285785,1.0740411524639972,20.599933748014717,57.03560336666344,56.24552959922655,65.41281144514103,93.3481754413142,True
Moon,709.8689026662612,23.73758654098697,6.887323561290237,0.6208913810487982,68.754198516674,51.20069679697107,33.82096999993911,64.29326427162809,False
Moon,946.9641995261147,38.00763225300795,14.249015441835615,13.633522192972164,34.10983011218427,67.76872128367376,75.14829277267137,47.67264473138283,False
Moon,453.71265215881573,29.301464136203364,7.84519911040504,25.924603370246906,36.92873338314469,46.05923779286699,84.87290315950825,80.73172884537667,True
Asteroid,86.67520720184743,15.744105240825789,5.075362876200099,11.366528447621546,67.81400343535256,54.83354920990823,65.94462090313112,97.88207331099025,True
Asteroid,643.9917243941316,15.424438980113315,2.5131940924289995,10.056540724095203,72.00582620336249,50.470343284193895,86.42551210912355,31.36119198656041,False
Asteroid,513.9418205930477,25.738431922882764,10.610043593305445,2.916648429841463,60.734876053970325,71.1237787376271,45.2839476084648,73.5655968330575,False
Mars,402.0993069771991,27.205586729448747,14.663729940361046,4.218840817235852,53.91184251295436,44.461455788571826,58.350806841542,70.8878497193983,True
Ganymede,840.3192711875157,23.525070028723817,3.575233910499562,0.5691352625635104,72.33056079821311,63.380131935416244,86.25128421595677,44.044463249673505,False
Moon,798.8722951358598,13.408529814939934,3.140976930105782,11.605354688498442,71.84513856645584,26.488397707337995,67.26970196691255,81.66914128843696,True
Moon,550.3316780056437,7.488152043147271,4.5535141054460295,15.075466314329722,72.88286753707698,63.50512652568562,46.391874510015185,85.19041779825221,False
Mars,960.1645290199992,15.042692286301966,13.318399360519745,28.719997927272537,42.91891042590575,59.89944329216006,32.656741296520536,52.96150165460781,False
Moon,273.9790961704658,22.12510833925557,9.412277976130483,2.4140398216754844,66.04857386293847,51.87150654262453,76.98912785618008,73.89722062537538,True
Asteroid,242.14020255973458,21.22172908700395,11.101583489062419,18.950166384396667,48.72652103953696,73.43365038824615,55.92801911148023,58.47305859107407,False
Ganymede,341.4692895246045,12.734652870424254,14.376027276331417,28.380993540862494,44.50832631238184,77.92039650449028,32.38989999283865,46.001425683155176,False
Europa,248.2524405584808,34.518004620310926,7.643046605847717,9.113733622179554,48.72521515166181,42.67195063321686,69.40263557152923,51.86488862911021,False
Moon,291.4904846953687,10.363058675922503,12.65851978562316,19.923468132182798,57.05495340627154,66.15422335977826,89.81358156618832,34.94895953963248,False
Asteroid,403.36679495609036,11.880115183986604,12.388887203265485,27.893503772103983,47.83749384064393,50.47372584405951,31.263907590619112,84.67564876076976,False
Europa,461.4714793092164,36.93370722674503,13.635152050625527,14.315430277379974,35.115710445249476,66.71470335123531,28.581162617684498,36.15232655816121,False
Ganymede,703.6902090976708,6.247915699894676,4.989969135488613,7.17946089179258,81.58265427282413,27.060071052041366,75.79854802209289,95.57020072452525,True
Europa,203.2135656155753,18.758547749280755,12.17258870181193,20.017409772240445,49.051453776666875,43.871613550493905,22.917445958360815,38.29175360291379,False
Asteroid,475.57442909914704,26.23142691363538,8.285150957087057,13.036544471518205,52.44687765775936,57.88242217525995,39.15635614730294,95.54073236453735,False
Europa,360.30367855963806,14.820030500121975,14.217329036871504,18.85716477872943,52.105475684277096,56.55053910191148,53.7122041313802,84.27945946390585,True
Mars,502.28148484449804,39.91843881492315,6.8717944059796885,13.1047610891034,40.10500568999377,80.48299421171818,78.7964491864685,35.346808406399056,False
Europa,596.3478353937128,35.85583741378413,2.46660467198676,11.577707471456772,50.099850442772336,50.87998023386808,89.87427672413476,98.77424977359217,True
Moon,704.9559059477483,28.014474400294805,6.017026738778956,4.472149221013833,61.49634963991241,55.816271901861356,71.06996729615469,41.426910337940654,False
Moon,784.6372507321029,36.57548606653758,6.4141342281689955,2.9121544545399436,54.09822525075348,61.22709290496466,89.94066590304669,47.16963822340821,False
Mars,521.8739931320589,36.99640155353785,10.379254755213516,21.955431214564584,30.668912476684056,73.91656936107168,71.8770196505798,62.9419254081666,True
Asteroid,533.6976931545476,22.848567478377,5.500948954856056,2.0720281700673038,69.57845539669964,66.80170134645967,37.94958241450179,49.340773937333545,False
Moon,457.9748212123805,16.6769085978353,1.8673335377021525,13.803230137619966,67.65252772684258,55.400329444068106,37.45213231667505,51.11819523596688,False
Ganymede,572.5911285157549,32.08534256035363,6.071651919874386,26.09960785202392,35.74339766774807,63.387257874497784,50.933338432448025,69.49435986356767,True
Moon,569.4764568258795,39.92886007640219,9.504164511408781,0.9842776029104372,49.58269780927859,59.626489189464436,82.32724837442335,84.48546321492553,True
Moon,781.1883399246112,18.73191858685528,3.4183899348635816,13.44010001198712,64.40959146629402,56.65814163247609,71.26599922712728,91.50996170745593,True
Asteroid,732.0878794569819,12.733151037027543,12.871347794297897,6.340471534673348,68.05502963400122,40.74846144176907,53.95329190771434,71.15094184005696,True
Europa,662.4597573221869,6.4272768889961895,8.670104046346639,6.403903326641476,78.4987157380157,33.099390833931864,68.3714573384218,38.64483458224329,False
Moon,101.42027379853934,16.726100691283555,9.337949220452526,9.245583674788849,64.69036641347506,68.5719130508948,70.0918518913555,96.25326487006008,True
Mars,255.34213929788865,12.793923176613387,2.7002878628034015,16.999441727254833,67.50634723332837,32.405462532279095,88.43949062288712,48.924740530858955,False
Europa,961.5360482741404,23.53406485164802,4.3412005327034935,12.414247219892033,59.71048739575646,44.66247193946021,53.54962231252067,67.77431210610128,True
Ganymede,568.3375192135496,19.61267642249126,3.572790459631281,29.76782055884215,47.04671255903531,73.42815177155995,58.23968288101874,63.26773023975649,True
Asteroid,357.9961864326709,35.03653181615357,2.456178386751138,10.505246864943508,52.00204293215178,52.96800484173238,83.07983110041192,65.46780921060356,True
Ganymede,288.24475213415525,5.335696745265698,1.0414632988846058,12.487166233050775,81.13567372279891,47.848991818428125,89.36637214436816,86.44961361947084,True
Europa,341.15350334236985,12.73512561617599,10.15179173388304,6.424519882833485,70.68856276710748,43.54517448158627,80.97675363612592,39.46974123951544,False
Europa,221.96502531662873,23.756729298652342,11.902201874863326,20.827299155876517,43.513769670607815,56.395535815265106,67.76056386056834,51.102056015904026,False
Europa,858.1386220523616,38.032581900378155,12.016580008917066,14.72751834079729,35.22331974990749,57.34409166900326,52.14721011799145,57.76099525074908,False
Ganymede,831.8442958294861,32.15601891216453,1.7555004074887768,16.943546415348564,49.144934264998135,42.694562317719985,89.63102612259834,41.73726410208146,False
Europa,958.3037995122721,33.47409584829559,1.316086973787582,13.026508111882926,52.1833090660339,66.29645830632408,39.45453880221717,89.63817970053941,False
Ganymede,835.2050891995739,18.839357633577414,4.441582862525361,17.9239912903113,58.79506821358592,41.174928937463264,52.02272494809901,93.12056471426865,True
Europa,844.504671463062,18.32227899645062,10.923682006542714,15.227798760310666,55.526240236696,73.87208920925426,40.118196211978194,90.58285984470133,False
Mars,920.3122809072778,11.864559606641148,6.367969119583534,19.318538187414596,62.448933086360725,39.48956717283137,62.66950105594964,73.25562095301632,True
Europa,307.3348718304352,17.93486890389893,7.827836970811964,1.7003250194727781,72.53696910581633,30.57050942663924,36.283065117534676,99.81207508716372,False
Ganymede,373.96094729452926,18.83187343685517,9.063566558056522,5.305017719009718,66.79954228607859,53.6374533457265,35.852586256924496,93.72692088229337,False
Moon,386.7384055489334,39.96003638532636,1.3750682768517095,12.58156422819482,46.08333110962711,54.90735083443222,57.446523477905345,77.04589260363494,True
Europa,579.8361942016752,28.73079432571624,13.176842113435066,20.636784657090416,37.45557890375828,53.10045921560832,33.378576590547034,36.94792160051272,False
Moon,805.0738220752116,35.23533211666191,10.427068340329383,8.624325969800534,45.71327357320817,73.77267300606636,26.95593866399708,79.04319648234795,False
Mars,334.768332843388,35.42060141375861,8.053486779298494,21.348782093338063,35.17712971360483,83.17829674643124,68.36829506354599,98.45974126216467,True
Asteroid,859.2595134944634,21.1400040555131,11.387303323954367,11.444794347201647,56.02789827333089,70.83192752014051,49.38941922034547,69.03781626707584,False
Mars,798.1875868764024,37.302396549472896,12.446313220010373,5.51702745985653,44.7342627706602,54.71040131770069,75.35431716083929,64.43455416476229,True
Europa,689.4268319274673,6.772034842045932,5.024083922960212,2.3116055893022502,85.8922756456916,34.695944979055696,64.1349443867606,61.69422570846072,True
Moon,345.9782577633219,29.306900110278846,3.2056502737083625,4.792650256347376,62.69479935966541,57.931677710487236,43.25912233811901,46.508765474974965,False
Moon,291.644600834745,27.91264893257954,1.9981683430341892,16.72181318107501,53.367369543311256,59.15267096971171,28.91355611694736,96.2938280032209,False
Ganymede,347.5301841992595,18.230593029996832,3.8543484180975955,28.87698461450142,49.03807393740415,47.54827411724867,79.4386758457105,84.43748331577757,True
Moon,557.5732036153627,11.487780467176634,8.261772754976402,13.180838678107685,67.06960809973927,38.33885443399711,65.53864332880369,61.54536029109873,True
Ganymede,292.2914359044546,29.990810456221144,2.4263307057635277,25.74074819315022,41.8421106448651,68.31950575083994,74.05210568080332,66.50855899795285,True
Asteroid,122.7275709290692,22.993269264359114,14.803289259330544,2.523968257457374,59.67947321885297,43.000970251904164,41.73915188843918,46.39237048704426,False
Europa,349.08848974715573,9.17826144103697,6.801289736634599,10.168887586885923,73.85156123544252,61.1293200720655,35.68064030569383,78.3755930019583,False
Ganymede,356.0083880450319,22.653105211674752,3.691190977105024,12.003614575495348,61.65208923572487,52.14198417243418,71.34001933073061,79.70669615088457,True
Asteroid,837.0116626524671,6.677387702522265,2.627279541008515,13.88301099222079,76.81232176424842,57.48864971525209,29.05809260126017,72.46731393177438,False
Moon,574.0886746064951,14.25828977717703,3.0168976822825777,5.261129164435231,77.46368337610517,44.34285840472852,85.85902410951569,53.05952506604876,False
Moon,95.69255740638718,24.893719064224026,7.949079190712386,23.387544587482953,43.76965715758064,74.84996572743249,50.79517234584242,90.92015672219905,True
Asteroid,339.3897049363174,30.236931909023454,3.495817794730915,13.992596204353049,52.27465409189258,57.334953873997506,30.97256232241171,88.00421661234792,False
Moon,834.2377705578103,12.929968747457485,12.680971858366979,29.990902979504362,44.39815641467118,64.80841934224898,66.22857510431191,46.95130822120736,False
Asteroid,926.2188670211481,32.12881265592477,13.344349330599862,3.124748219691763,51.40208979378361,44.08804382235315,87.04393263753549,72.93452659611958,True
